filename,sample number,category,set,offset augment,noise augment,original filename
8993-0-0-0-0.wav,8993,0,0,0,0,181570.wav
8994-2-0-0-1.wav,8994,2,0,0,1,76090-6-0-0.wav
8995-2-0-1-1.wav,8995,2,0,1,1,7068-6-0-0.wav
8996-0-0-1-0.wav,8996,0,0,1,0,27661.wav
8997-3-0-1-0.wav,8997,3,0,1,0,220365.wav
8998-0-0-0-1.wav,8998,0,0,0,1,31483.wav
8999-3-0-2-3.wav,8999,3,0,2,3,9434.wav
9000-3-0-1-1.wav,9000,3,0,1,1,344029.wav
9001-3-0-0-1.wav,9001,3,0,0,1,63641.wav
9002-3-0-1-0.wav,9002,3,0,1,0,220292.wav
9003-0-0-2-3.wav,9003,0,0,2,3,161102.wav
9004-1-0-3-2.wav,9004,1,0,3,2,173576.wav
9005-1-0-1-3.wav,9005,1,0,1,3,173558.wav
9006-2-0-0-3.wav,9006,2,0,0,3,149177-6-0-0.wav
9007-2-0-0-3.wav,9007,2,0,0,3,46656-6-5-0.wav
9008-3-0-2-0.wav,9008,3,0,2,0,241592.wav
9009-2-0-3-2.wav,9009,2,0,3,2,93139-6-0-0.wav
9010-3-0-2-3.wav,9010,3,0,2,3,76522.wav
9011-0-0-3-1.wav,9011,0,0,3,1,112332.wav
9012-2-0-1-2.wav,9012,2,0,1,2,135527-6-0-0.wav
9013-0-0-1-1.wav,9013,0,0,1,1,85172.wav
9014-2-0-3-0.wav,9014,2,0,3,0,135528-6-11-0.wav
9015-2-0-1-2.wav,9015,2,0,1,2,148166-6-0-0.wav
9016-3-0-1-3.wav,9016,3,0,1,3,220368.wav
9017-1-0-2-0.wav,9017,1,0,2,0,164332.wav
9018-1-0-2-3.wav,9018,1,0,2,3,156578.wav
9019-1-0-0-3.wav,9019,1,0,0,3,92642.wav
9020-1-0-0-0.wav,9020,1,0,0,0,88948.wav
9021-2-0-2-3.wav,9021,2,0,2,3,149177-6-0-0.wav
9022-1-0-2-0.wav,9022,1,0,2,0,89895.wav
9023-3-0-0-3.wav,9023,3,0,0,3,208034.wav
9024-1-0-3-1.wav,9024,1,0,3,1,89890.wav
9025-1-0-1-3.wav,9025,1,0,1,3,145209.wav
9026-2-0-3-2.wav,9026,2,0,3,2,135527-6-14-2.wav
9027-2-0-0-0.wav,9027,2,0,0,0,145609-6-0-0.wav
9028-2-0-0-1.wav,9028,2,0,0,1,145683-6-5-0.wav
9029-3-0-2-0.wav,9029,3,0,2,0,144337.wav
9030-0-0-1-1.wav,9030,0,0,1,1,165421.wav
9031-1-0-0-0.wav,9031,1,0,0,0,126877.wav
9032-3-0-0-2.wav,9032,3,0,0,2,61219.wav
9033-1-0-1-0.wav,9033,1,0,1,0,145558.wav
9034-3-0-1-1.wav,9034,3,0,1,1,21323.wav
9035-1-0-2-3.wav,9035,1,0,2,3,213153.wav
9036-3-0-1-1.wav,9036,3,0,1,1,179313.wav
9037-2-0-0-1.wav,9037,2,0,0,1,24632-6-1-0.wav
9038-3-0-2-2.wav,9038,3,0,2,2,179319.wav
9039-3-0-1-3.wav,9039,3,0,1,3,219647.wav
9040-3-0-1-3.wav,9040,3,0,1,3,187793.wav
9041-1-0-0-1.wav,9041,1,0,0,1,216299.wav
9042-2-0-0-1.wav,9042,2,0,0,1,7068-6-0-0.wav
9043-3-0-3-3.wav,9043,3,0,3,3,67324.wav
9044-1-0-1-1.wav,9044,1,0,1,1,216299.wav
9045-0-0-2-3.wav,9045,0,0,2,3,46934.wav
9046-1-0-0-2.wav,9046,1,0,0,2,156578.wav
9047-0-0-0-0.wav,9047,0,0,0,0,36835.wav
9048-0-0-3-0.wav,9048,0,0,3,0,72223.wav
9049-3-0-0-0.wav,9049,3,0,0,0,220365.wav
9050-3-0-1-3.wav,9050,3,0,1,3,179313.wav
9051-3-0-1-0.wav,9051,3,0,1,0,161360.wav
9052-3-0-0-1.wav,9052,3,0,0,1,219724.wav
9053-3-0-0-0.wav,9053,3,0,0,0,144435.wav
9054-2-0-0-0.wav,9054,2,0,0,0,145612-6-3-0.wav
9055-1-0-0-3.wav,9055,1,0,0,3,88917.wav
9056-3-0-0-0.wav,9056,3,0,0,0,344037.wav
9057-3-0-0-3.wav,9057,3,0,0,3,219685.wav
9058-0-0-3-3.wav,9058,0,0,3,3,133052.wav
9059-1-0-0-0.wav,9059,1,0,0,0,216290.wav
9060-1-0-1-1.wav,9060,1,0,1,1,213159.wav
9061-0-0-1-0.wav,9061,0,0,1,0,119302.wav
9062-1-0-0-0.wav,9062,1,0,0,0,173619.wav
9063-1-0-3-1.wav,9063,1,0,3,1,127543.wav
9064-3-0-2-2.wav,9064,3,0,2,2,34283.wav
9065-2-0-2-2.wav,9065,2,0,2,2,76091-6-0-0.wav
9066-3-0-2-3.wav,9066,3,0,2,3,241592.wav
9067-0-0-2-0.wav,9067,0,0,2,0,163331.wav
9068-2-0-2-2.wav,9068,2,0,2,2,135544-6-14-0.wav
9069-0-0-3-2.wav,9069,0,0,3,2,86672.wav
9070-1-0-3-1.wav,9070,1,0,3,1,204699.wav
9071-0-0-0-1.wav,9071,0,0,0,1,13840.wav
9072-2-0-2-3.wav,9072,2,0,2,3,148827-6-2-0.wav
9073-0-0-1-2.wav,9073,0,0,1,2,55995.wav
9074-1-0-3-2.wav,9074,1,0,3,2,204688.wav
9075-2-0-3-0.wav,9075,2,0,3,0,7064-6-5-0.wav
9076-0-0-3-3.wav,9076,0,0,3,3,49787.wav
9077-2-0-2-2.wav,9077,2,0,2,2,25038-6-0-0.wav
9078-3-0-1-2.wav,9078,3,0,1,2,156901.wav
9079-1-0-3-0.wav,9079,1,0,3,0,126878.wav
9080-3-0-0-0.wav,9080,3,0,0,0,243376.wav
9081-0-0-2-0.wav,9081,0,0,2,0,4288.wav
9082-3-0-1-3.wav,9082,3,0,1,3,221151.wav
9083-1-0-1-1.wav,9083,1,0,1,1,179240.wav
9084-0-0-1-1.wav,9084,0,0,1,1,50402.wav
9085-2-0-3-3.wav,9085,2,0,3,3,135527-6-14-0.wav
9086-0-0-2-0.wav,9086,0,0,2,0,118248.wav
9087-2-0-2-2.wav,9087,2,0,2,2,7061-6-0-0.wav
9088-3-0-1-3.wav,9088,3,0,1,3,166943.wav
9089-3-0-1-2.wav,9089,3,0,1,2,222584.wav
9090-0-0-0-2.wav,9090,0,0,0,2,86659.wav
9091-2-0-0-2.wav,9091,2,0,0,2,136399-6-9-0.wav
9092-0-0-2-3.wav,9092,0,0,2,3,70157.wav
9093-3-0-0-2.wav,9093,3,0,0,2,82418.wav
9094-0-0-3-2.wav,9094,0,0,3,2,73623.wav
9095-2-0-0-1.wav,9095,2,0,0,1,151071-6-0-0.wav
9096-2-0-0-3.wav,9096,2,0,0,3,24632-6-1-0.wav
9097-2-0-3-2.wav,9097,2,0,3,2,135527-6-14-0.wav
9098-1-0-0-3.wav,9098,1,0,0,3,88806.wav
9099-1-0-0-0.wav,9099,1,0,0,0,179264.wav
9100-0-0-1-0.wav,9100,0,0,1,0,99845.wav
9101-0-0-3-2.wav,9101,0,0,3,2,147933.wav
9102-2-0-2-2.wav,9102,2,0,2,2,145611-6-1-0.wav
9103-0-0-1-0.wav,9103,0,0,1,0,15564.wav
9104-1-0-2-1.wav,9104,1,0,2,1,179249.wav
9105-2-0-2-0.wav,9105,2,0,2,0,111048-6-0-0.wav
9106-1-0-1-0.wav,9106,1,0,1,0,216299.wav
9107-2-0-0-1.wav,9107,2,0,0,1,145206-6-4-0.wav
9108-1-0-1-0.wav,9108,1,0,1,0,89890.wav
9109-1-0-1-2.wav,9109,1,0,1,2,204141.wav
9110-1-0-3-0.wav,9110,1,0,3,0,173614.wav
9111-0-0-2-2.wav,9111,0,0,2,2,153777.wav
9112-2-0-1-1.wav,9112,2,0,1,1,135527-6-14-1.wav
9113-2-0-1-0.wav,9113,2,0,1,0,46655-6-0-0.wav
9114-3-0-2-2.wav,9114,3,0,2,2,149825.wav
9115-0-0-2-1.wav,9115,0,0,2,1,15564.wav
9116-1-0-0-0.wav,9116,1,0,0,0,173592.wav
9117-0-0-3-3.wav,9117,0,0,3,3,93676.wav
9118-0-0-3-0.wav,9118,0,0,3,0,44189.wav
9119-3-0-0-2.wav,9119,3,0,0,2,9434.wav
9120-1-0-0-2.wav,9120,1,0,0,2,162169.wav
9121-1-0-3-0.wav,9121,1,0,3,0,42906.wav
9122-0-0-1-2.wav,9122,0,0,1,2,26866.wav
9123-2-0-2-1.wav,9123,2,0,2,1,46655-6-0-0.wav
9124-3-0-3-3.wav,9124,3,0,3,3,220293.wav
9125-0-0-2-3.wav,9125,0,0,2,3,13840.wav
9126-3-0-0-3.wav,9126,3,0,0,3,178105.wav
9127-2-0-1-0.wav,9127,2,0,1,0,136399-6-3-0.wav
9128-2-0-0-3.wav,9128,2,0,0,3,135526-6-1-0.wav
9129-3-0-3-2.wav,9129,3,0,3,2,163729.wav
9130-1-0-1-3.wav,9130,1,0,1,3,216284.wav
9131-3-0-1-2.wav,9131,3,0,1,2,166619.wav
9132-3-0-0-2.wav,9132,3,0,0,2,175385.wav
9133-3-0-2-0.wav,9133,3,0,2,0,9435.wav
9134-3-0-2-2.wav,9134,3,0,2,2,316398.wav
9135-3-0-3-3.wav,9135,3,0,3,3,104032.wav
9136-3-0-0-2.wav,9136,3,0,0,2,9432.wav
9137-1-0-3-0.wav,9137,1,0,3,0,216279.wav
9138-1-0-1-2.wav,9138,1,0,1,2,68654.wav
9139-3-0-2-3.wav,9139,3,0,2,3,219867.wav
9140-3-0-3-1.wav,9140,3,0,3,1,220660.wav
9141-2-0-0-3.wav,9141,2,0,0,3,151071-6-0-0.wav
9142-0-0-1-2.wav,9142,0,0,1,2,153777.wav
9143-2-0-3-3.wav,9143,2,0,3,3,135527-6-0-0.wav
9144-3-0-1-2.wav,9144,3,0,1,2,58803.wav
9145-3-0-0-2.wav,9145,3,0,0,2,58794.wav
9146-3-0-0-3.wav,9146,3,0,0,3,219724.wav
9147-1-0-2-2.wav,9147,1,0,2,2,204120.wav
9148-2-0-0-0.wav,9148,2,0,0,0,135544-6-18-0.wav
9149-2-0-3-2.wav,9149,2,0,3,2,135528-6-4-0.wav
9150-1-0-2-3.wav,9150,1,0,2,3,88950.wav
9151-1-0-2-1.wav,9151,1,0,2,1,173600.wav
9152-0-0-3-2.wav,9152,0,0,3,2,166963.wav
9153-0-0-3-1.wav,9153,0,0,3,1,121427.wav
9154-3-0-2-0.wav,9154,3,0,2,0,13797.wav
9155-2-0-1-1.wav,9155,2,0,1,1,148827-6-4-0.wav
9156-0-0-3-1.wav,9156,0,0,3,1,163331.wav
9157-2-0-1-2.wav,9157,2,0,1,2,135527-6-5-0.wav
9158-1-0-3-1.wav,9158,1,0,3,1,173592.wav
9159-3-0-0-0.wav,9159,3,0,0,0,179319.wav
9160-0-0-2-1.wav,9160,0,0,2,1,56302.wav
9161-1-0-3-3.wav,9161,1,0,3,3,88941.wav
9162-0-0-1-1.wav,9162,0,0,1,1,143947.wav
9163-1-0-2-1.wav,9163,1,0,2,1,164542.wav
9164-2-0-3-2.wav,9164,2,0,3,2,84254-6-0-0.wav
9165-2-0-1-0.wav,9165,2,0,1,0,145612-6-0-0.wav
9166-3-0-2-0.wav,9166,3,0,2,0,124800.wav
9167-0-0-2-2.wav,9167,0,0,2,2,78013.wav
9168-3-0-0-3.wav,9168,3,0,0,3,219883.wav
9169-0-0-1-2.wav,9169,0,0,1,2,153994.wav
9170-3-0-2-2.wav,9170,3,0,2,2,178313.wav
9171-0-0-2-0.wav,9171,0,0,2,0,182915.wav
9172-3-0-2-2.wav,9172,3,0,2,2,166154.wav
9173-1-0-0-0.wav,9173,1,0,0,0,173558.wav
9174-2-0-2-0.wav,9174,2,0,2,0,76091-6-0-0.wav
9175-1-0-3-0.wav,9175,1,0,3,0,194685.wav
9176-0-0-2-1.wav,9176,0,0,2,1,99845.wav
9177-2-0-3-1.wav,9177,2,0,3,1,46655-6-0-0.wav
9178-0-0-1-1.wav,9178,0,0,1,1,124671.wav
9179-1-0-0-3.wav,9179,1,0,0,3,89894.wav
9180-0-0-2-1.wav,9180,0,0,2,1,141184.wav
9181-0-0-2-0.wav,9181,0,0,2,0,83132.wav
9182-2-0-3-0.wav,9182,2,0,3,0,135526-6-3-0.wav
9183-2-0-1-0.wav,9183,2,0,1,0,7064-6-1-0.wav
9184-1-0-2-0.wav,9184,1,0,2,0,173614.wav
9185-0-0-2-3.wav,9185,0,0,2,3,182915.wav
9186-3-0-0-2.wav,9186,3,0,0,2,144337.wav
9187-1-0-0-0.wav,9187,1,0,0,0,88923.wav
9188-3-0-1-2.wav,9188,3,0,1,2,220293.wav
9189-0-0-1-1.wav,9189,0,0,1,1,36835.wav
9190-0-0-2-1.wav,9190,0,0,2,1,181570.wav
9191-1-0-3-3.wav,9191,1,0,3,3,204141.wav
9192-1-0-2-3.wav,9192,1,0,2,3,216290.wav
9193-3-0-0-3.wav,9193,3,0,0,3,332451.wav
9194-1-0-0-2.wav,9194,1,0,0,2,85107.wav
9195-0-0-3-1.wav,9195,0,0,3,1,23649.wav
9196-1-0-0-1.wav,9196,1,0,0,1,179229.wav
9197-2-0-1-3.wav,9197,2,0,1,3,34708-6-1-0.wav
9198-1-0-1-3.wav,9198,1,0,1,3,85168.wav
9199-2-0-3-3.wav,9199,2,0,3,3,64346-6-0-0.wav
9200-3-0-0-1.wav,9200,3,0,0,1,343974.wav
9201-3-0-2-2.wav,9201,3,0,2,2,180309.wav
9202-0-0-3-2.wav,9202,0,0,3,2,123987.wav
9203-2-0-1-1.wav,9203,2,0,1,1,35799-6-0-0.wav
9204-1-0-3-2.wav,9204,1,0,3,2,42907.wav
9205-0-0-1-0.wav,9205,0,0,1,0,173701.wav
9206-2-0-2-2.wav,9206,2,0,2,2,145683-6-0-0.wav
9207-0-0-0-1.wav,9207,0,0,0,1,44189.wav
9208-3-0-0-2.wav,9208,3,0,0,2,56901.wav
9209-1-0-1-1.wav,9209,1,0,1,1,194685.wav
9210-1-0-3-1.wav,9210,1,0,3,1,88945.wav
9211-2-0-0-1.wav,9211,2,0,0,1,52357-6-0-0.wav
9212-3-0-1-2.wav,9212,3,0,1,2,178410.wav
9213-3-0-2-3.wav,9213,3,0,2,3,220295.wav
9214-3-0-0-2.wav,9214,3,0,0,2,178313.wav
9215-3-0-3-2.wav,9215,3,0,3,2,179317.wav
9216-1-0-0-0.wav,9216,1,0,0,0,173581.wav
9217-0-0-3-2.wav,9217,0,0,3,2,123680.wav
9218-2-0-0-0.wav,9218,2,0,0,0,34708-6-4-0.wav
9219-1-0-3-0.wav,9219,1,0,3,0,89901.wav
9220-3-0-2-3.wav,9220,3,0,2,3,344000.wav
9221-3-0-1-2.wav,9221,3,0,1,2,9433.wav
9222-0-0-0-1.wav,9222,0,0,0,1,108525.wav
9223-0-0-1-2.wav,9223,0,0,1,2,153837.wav
9224-3-0-0-1.wav,9224,3,0,0,1,179321.wav
9225-2-0-3-0.wav,9225,2,0,3,0,25039-6-0-0.wav
9226-1-0-1-3.wav,9226,1,0,1,3,216292.wav
9227-1-0-1-1.wav,9227,1,0,1,1,89904.wav
9228-2-0-2-0.wav,9228,2,0,2,0,135544-6-2-0.wav
9229-3-0-3-2.wav,9229,3,0,3,2,273153.wav
9230-1-0-0-1.wav,9230,1,0,0,1,173580.wav
9231-2-0-3-3.wav,9231,2,0,3,3,145608-6-0-0.wav
9232-2-0-1-3.wav,9232,2,0,1,3,135528-6-11-0.wav
9233-3-0-3-0.wav,9233,3,0,3,0,161360.wav
9234-1-0-3-1.wav,9234,1,0,3,1,93964.wav
9235-0-0-3-1.wav,9235,0,0,3,1,20434.wav
9236-3-0-0-1.wav,9236,3,0,0,1,104035.wav
9237-1-0-1-0.wav,9237,1,0,1,0,173560.wav
9238-2-0-3-0.wav,9238,2,0,3,0,135527-6-5-0.wav
9239-0-0-1-1.wav,9239,0,0,1,1,153927.wav
9240-0-0-2-1.wav,9240,0,0,2,1,75072.wav
9241-2-0-2-0.wav,9241,2,0,2,0,135526-6-5-0.wav
9242-3-0-2-2.wav,9242,3,0,2,2,82420.wav
9243-1-0-3-0.wav,9243,1,0,3,0,158142.wav
9244-1-0-2-3.wav,9244,1,0,2,3,174747.wav
9245-0-0-2-1.wav,9245,0,0,2,1,69080.wav
9246-1-0-1-1.wav,9246,1,0,1,1,89895.wav
9247-3-0-0-2.wav,9247,3,0,0,2,222589.wav
9248-3-0-0-1.wav,9248,3,0,0,1,179313.wav
9249-2-0-0-1.wav,9249,2,0,0,1,148838-6-2-0.wav
9250-1-0-2-2.wav,9250,1,0,2,2,204116.wav
9251-3-0-3-1.wav,9251,3,0,3,1,219856.wav
9252-0-0-1-1.wav,9252,0,0,1,1,77434.wav
9253-1-0-2-1.wav,9253,1,0,2,1,173558.wav
9254-3-0-0-3.wav,9254,3,0,0,3,166943.wav
9255-2-0-3-2.wav,9255,2,0,3,2,135544-6-19-0.wav
9256-3-0-1-1.wav,9256,3,0,1,1,149919.wav
9257-3-0-1-0.wav,9257,3,0,1,0,76522.wav
9258-0-0-1-1.wav,9258,0,0,1,1,65725.wav
9259-2-0-3-0.wav,9259,2,0,3,0,159701-6-0-0.wav
9260-2-0-3-2.wav,9260,2,0,3,2,122690-6-0-0.wav
9261-0-0-0-1.wav,9261,0,0,0,1,60780.wav
9262-1-0-2-2.wav,9262,1,0,2,2,221531.wav
9263-3-0-3-2.wav,9263,3,0,3,2,219453.wav
9264-3-0-0-3.wav,9264,3,0,0,3,61219.wav
9265-3-0-2-2.wav,9265,3,0,2,2,175385.wav
9266-0-0-1-3.wav,9266,0,0,1,3,93676.wav
9267-3-0-3-2.wav,9267,3,0,3,2,144338.wav
9268-2-0-2-3.wav,9268,2,0,2,3,145609-6-0-0.wav
9269-1-0-3-1.wav,9269,1,0,3,1,213163.wav
9270-3-0-1-1.wav,9270,3,0,1,1,68136.wav
9271-2-0-0-3.wav,9271,2,0,0,3,145683-6-3-0.wav
9272-2-0-3-0.wav,9272,2,0,3,0,148837-6-0-0.wav
9273-3-0-3-0.wav,9273,3,0,3,0,222669.wav
9274-0-0-0-3.wav,9274,0,0,0,3,56594.wav
9275-0-0-3-3.wav,9275,0,0,3,3,144449.wav
9276-3-0-2-0.wav,9276,3,0,2,0,21324.wav
9277-2-0-1-2.wav,9277,2,0,1,2,135526-6-11-0.wav
9278-1-0-3-2.wav,9278,1,0,3,2,88921.wav
9279-3-0-1-2.wav,9279,3,0,1,2,104031.wav
9280-0-0-0-1.wav,9280,0,0,0,1,23649.wav
9281-0-0-3-1.wav,9281,0,0,3,1,73623.wav
9282-0-0-1-1.wav,9282,0,0,1,1,19957.wav
9283-3-0-3-2.wav,9283,3,0,3,2,220814.wav
9284-2-0-2-3.wav,9284,2,0,2,3,135528-6-3-0.wav
9285-3-0-0-3.wav,9285,3,0,0,3,31635.wav
9286-1-0-3-1.wav,9286,1,0,3,1,164539.wav
9287-1-0-3-1.wav,9287,1,0,3,1,162169.wav
9288-2-0-1-2.wav,9288,2,0,1,2,135527-6-14-3.wav
9289-2-0-3-2.wav,9289,2,0,3,2,135544-6-5-0.wav
9290-0-0-1-1.wav,9290,0,0,1,1,173701.wav
9291-3-0-2-3.wav,9291,3,0,2,3,239902.wav
9292-3-0-2-2.wav,9292,3,0,2,2,344000.wav
9293-1-0-1-2.wav,9293,1,0,1,2,204687.wav
9294-2-0-1-0.wav,9294,2,0,1,0,135526-6-2-0.wav
9295-2-0-3-1.wav,9295,2,0,3,1,7063-6-0-0.wav
9296-2-0-0-1.wav,9296,2,0,0,1,148827-6-0-0.wav
9297-3-0-0-3.wav,9297,3,0,0,3,166619.wav
9298-2-0-0-3.wav,9298,2,0,0,3,145611-6-0-0.wav
9299-2-0-3-2.wav,9299,2,0,3,2,135528-6-6-0.wav
9300-2-0-2-1.wav,9300,2,0,2,1,77246-6-0-0.wav
9301-3-0-0-2.wav,9301,3,0,0,2,222534.wav
9302-2-0-1-1.wav,9302,2,0,1,1,148166-6-0-0.wav
9303-0-0-3-1.wav,9303,0,0,3,1,69575.wav
9304-1-0-2-1.wav,9304,1,0,2,1,115922.wav
9305-0-0-2-2.wav,9305,0,0,2,2,161102.wav
9306-2-0-2-2.wav,9306,2,0,2,2,135544-6-12-0.wav
9307-1-0-0-1.wav,9307,1,0,0,1,173595.wav
9308-1-0-3-1.wav,9308,1,0,3,1,84705.wav
9309-2-0-2-0.wav,9309,2,0,2,0,148835-6-3-0.wav
9310-1-0-0-1.wav,9310,1,0,0,1,216281.wav
9311-2-0-2-2.wav,9311,2,0,2,2,145608-6-0-0.wav
9312-3-0-3-3.wav,9312,3,0,3,3,159460.wav
9313-1-0-3-0.wav,9313,1,0,3,0,204122.wav
9314-1-0-2-1.wav,9314,1,0,2,1,173560.wav
9315-0-0-0-3.wav,9315,0,0,0,3,55356.wav
9316-0-0-0-1.wav,9316,0,0,0,1,119146.wav
9317-2-0-1-0.wav,9317,2,0,1,0,145683-6-4-0.wav
9318-1-0-1-0.wav,9318,1,0,1,0,84536.wav
9319-1-0-3-0.wav,9319,1,0,3,0,42902.wav
9320-1-0-3-2.wav,9320,1,0,3,2,216287.wav
9321-0-0-2-2.wav,9321,0,0,2,2,166963.wav
9322-3-0-1-3.wav,9322,3,0,1,3,249745.wav
9323-0-0-0-0.wav,9323,0,0,0,0,62759.wav
9324-3-0-0-2.wav,9324,3,0,0,2,124800.wav
9325-2-0-1-0.wav,9325,2,0,1,0,148833-6-0-0.wav
9326-2-0-1-2.wav,9326,2,0,1,2,52357-6-0-0.wav
9327-2-0-0-3.wav,9327,2,0,0,3,145608-6-0-0.wav
9328-2-0-2-2.wav,9328,2,0,2,2,76089-6-0-0.wav
9329-3-0-3-2.wav,9329,3,0,3,2,161360.wav
9330-0-0-0-1.wav,9330,0,0,0,1,15564.wav
9331-0-0-3-2.wav,9331,0,0,3,2,165421.wav
9332-3-0-1-3.wav,9332,3,0,1,3,56901.wav
9333-0-0-1-2.wav,9333,0,0,1,2,173701.wav
9334-2-0-2-3.wav,9334,2,0,2,3,145608-6-0-0.wav
9335-0-0-1-1.wav,9335,0,0,1,1,160382.wav
9336-0-0-2-1.wav,9336,0,0,2,1,12828.wav
9337-3-0-2-3.wav,9337,3,0,2,3,221153.wav
9338-1-0-1-3.wav,9338,1,0,1,3,213163.wav
9339-0-0-3-2.wav,9339,0,0,3,2,59304.wav
9340-2-0-2-1.wav,9340,2,0,2,1,145611-6-4-0.wav
9341-3-0-3-1.wav,9341,3,0,3,1,222537.wav
9342-1-0-1-0.wav,9342,1,0,1,0,85168.wav
9343-1-0-1-3.wav,9343,1,0,1,3,216279.wav
9344-3-0-0-0.wav,9344,3,0,0,0,220306.wav
9345-2-0-2-0.wav,9345,2,0,2,0,148838-6-1-0.wav
9346-0-0-1-0.wav,9346,0,0,1,0,88709.wav
9347-3-0-1-1.wav,9347,3,0,1,1,90790.wav
9348-1-0-0-0.wav,9348,1,0,0,0,42902.wav
9349-2-0-3-0.wav,9349,2,0,3,0,35799-6-0-0.wav
9350-3-0-3-2.wav,9350,3,0,3,2,13797.wav
9351-1-0-1-2.wav,9351,1,0,1,2,85168.wav
9352-3-0-3-1.wav,9352,3,0,3,1,21324.wav
9353-2-0-0-3.wav,9353,2,0,0,3,145612-6-1-0.wav
9354-0-0-0-0.wav,9354,0,0,0,0,47929.wav
9355-0-0-3-3.wav,9355,0,0,3,3,92306.wav
9356-3-0-1-3.wav,9356,3,0,1,3,104031.wav
9357-1-0-3-2.wav,9357,1,0,3,2,126877.wav
9358-3-0-3-3.wav,9358,3,0,3,3,166621.wav
9359-2-0-0-2.wav,9359,2,0,0,2,145608-6-3-0.wav
9360-2-0-1-1.wav,9360,2,0,1,1,135544-6-19-0.wav
9361-1-0-1-3.wav,9361,1,0,1,3,88932.wav
9362-1-0-2-1.wav,9362,1,0,2,1,173593.wav
9363-2-0-1-1.wav,9363,2,0,1,1,84254-6-0-0.wav
9364-1-0-1-3.wav,9364,1,0,1,3,179231.wav
9365-2-0-2-2.wav,9365,2,0,2,2,76094-6-1-0.wav
9366-3-0-3-2.wav,9366,3,0,3,2,104031.wav
9367-2-0-1-2.wav,9367,2,0,1,2,34708-6-1-0.wav
9368-0-0-3-0.wav,9368,0,0,3,0,60802.wav
9369-0-0-3-3.wav,9369,0,0,3,3,119208.wav
9370-3-0-3-0.wav,9370,3,0,3,0,220307.wav
9371-1-0-0-1.wav,9371,1,0,0,1,204120.wav
9372-2-0-3-2.wav,9372,2,0,3,2,135528-6-8-0.wav
9373-1-0-1-1.wav,9373,1,0,1,1,213164.wav
9374-0-0-2-0.wav,9374,0,0,2,0,59304.wav
9375-0-0-2-1.wav,9375,0,0,2,1,133052.wav
9376-0-0-0-1.wav,9376,0,0,0,1,62934.wav
9377-0-0-2-1.wav,9377,0,0,2,1,153777.wav
9378-1-0-3-3.wav,9378,1,0,3,3,173585.wav
9379-1-0-0-0.wav,9379,1,0,0,0,88922.wav
9380-1-0-3-1.wav,9380,1,0,3,1,204121.wav
9381-1-0-0-3.wav,9381,1,0,0,3,204133.wav
9382-3-0-2-1.wav,9382,3,0,2,1,220814.wav
9383-3-0-3-1.wav,9383,3,0,3,1,220292.wav
9384-2-0-3-0.wav,9384,2,0,3,0,135544-6-19-0.wav
9385-0-0-2-2.wav,9385,0,0,2,2,180754.wav
9386-2-0-0-2.wav,9386,2,0,0,2,145611-6-4-0.wav
9387-0-0-2-1.wav,9387,0,0,2,1,3180.wav
9388-3-0-3-2.wav,9388,3,0,3,2,239902.wav
9389-0-0-1-0.wav,9389,0,0,1,0,180754.wav
9390-1-0-0-0.wav,9390,1,0,0,0,178582.wav
9391-3-0-0-0.wav,9391,3,0,0,0,219858.wav
9392-0-0-3-3.wav,9392,0,0,3,3,132815.wav
9393-2-0-0-3.wav,9393,2,0,0,3,135527-6-11-0.wav
9394-1-0-0-3.wav,9394,1,0,0,3,178582.wav
9395-2-0-0-0.wav,9395,2,0,0,0,136399-6-9-0.wav
9396-3-0-3-2.wav,9396,3,0,3,2,219883.wav
9397-0-0-2-2.wav,9397,0,0,2,2,165402.wav
9398-0-0-0-2.wav,9398,0,0,0,2,33876.wav
9399-1-0-1-2.wav,9399,1,0,1,2,164332.wav
9400-1-0-1-3.wav,9400,1,0,1,3,202093.wav
9401-2-0-1-0.wav,9401,2,0,1,0,157801-6-0-0.wav
9402-0-0-3-0.wav,9402,0,0,3,0,165402.wav
9403-1-0-2-1.wav,9403,1,0,2,1,93299.wav
9404-0-0-2-0.wav,9404,0,0,2,0,159693.wav
9405-1-0-2-0.wav,9405,1,0,2,0,204122.wav
9406-2-0-1-3.wav,9406,2,0,1,3,135527-6-5-0.wav
9407-0-0-2-1.wav,9407,0,0,2,1,12709.wav
9408-3-0-0-1.wav,9408,3,0,0,1,220365.wav
9409-3-0-3-0.wav,9409,3,0,3,0,249745.wav
9410-0-0-1-2.wav,9410,0,0,1,2,36835.wav
9411-1-0-2-3.wav,9411,1,0,2,3,204123.wav
9412-0-0-0-2.wav,9412,0,0,0,2,72223.wav
9413-2-0-2-1.wav,9413,2,0,2,1,145683-6-5-0.wav
9414-0-0-1-1.wav,9414,0,0,1,1,13840.wav
9415-3-0-1-2.wav,9415,3,0,1,2,85538.wav
9416-3-0-1-3.wav,9416,3,0,1,3,124800.wav
9417-2-0-1-0.wav,9417,2,0,1,0,148828-6-0-0.wav
9418-2-0-3-0.wav,9418,2,0,3,0,135527-6-14-9.wav
9419-3-0-3-3.wav,9419,3,0,3,3,344056.wav
9420-2-0-1-1.wav,9420,2,0,1,1,145612-6-0-0.wav
9421-1-0-3-1.wav,9421,1,0,3,1,179251.wav
9422-1-0-0-0.wav,9422,1,0,0,0,160759.wav
